ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;ScaleFactor;ModelId;Type
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10162.5517578125;22.279367446899414;19019.271484375;0;127.1706314086914;0;1.2041015625;540472;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10240.509765625;22.163175582885742;18724.873046875;0;39.244361877441406;0;0.8125;540286;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10241.44921875;25.593425750732422;19113.251953125;0;200.81423950195312;0;1.201171875;540556;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10179.787109375;23.094947814941406;19018.609375;0;85.21256256103516;0;1.0009765625;540481;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot03.obj;10214.1435546875;20.118038177490234;18922.298828125;0;351.77099609375;0;1.125;540408;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10181.5859375;22.751712799072266;18910.58203125;0;276.3145751953125;0;1.201171875;540395;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10132.0654296875;22.737096786499023;19053.2265625;0;311.3949890136719;0;1.19921875;539877;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10202.8330078125;22.516334533691406;19180.63671875;0;53.38419723510742;0;1.2080078125;540593;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10210.6533203125;20.431161880493164;18922.271484375;0;144.45948791503906;0;0.80859375;540411;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10184.361328125;23.027807235717773;18893.03125;0;83.43272399902344;0;0.9697265625;540377;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10199.2373046875;22.511749267578125;19180.1875;0;300.8917541503906;0;1.1875;540584;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10268.51953125;41.06573486328125;19106.2734375;0;17.424848556518555;0;0.8623046875;540563;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10204.326171875;18.625715255737305;18870.865234375;0;277.2633361816406;0;0.94921875;540382;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10223.0849609375;25.019569396972656;19127.5859375;0;65.26078033447266;0;0.822265625;540550;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10162.2265625;22.195280075073242;18773.66796875;0;46.59444046020508;0;0.7890625;540310;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot03.obj;10158.302734375;21.989063262939453;18774.51171875;0;222.6557159423828;0;1.08984375;540308;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10166.0810546875;21.90381622314453;19191.71484375;0;73.78643035888672;0;0.8623046875;540577;m2
..\..\world\azeroth\swamposorrow\passivedoodads\treelogs\swamptreelog04.obj;10243.87890625;25.44073486328125;19152.837890625;27;-58.83967590332031;8.5;0.5390625;540572;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10222.1669921875;20.842254638671875;19002.087890625;0;157.58718872070312;0;1.1435546875;540484;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10181.39453125;23.00189781188965;18893.822265625;0;339.2791442871094;0;0.8154296875;540378;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10188.818359375;23.07362937927246;18895.30859375;0;226.7317657470703;0;1.1328125;540376;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10172.7333984375;23.10703468322754;19004.08984375;0;286.9716491699219;0;0.8349609375;540482;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10138.9296875;23.12994956970215;18747;0;129.11526489257812;0;0.763671875;540292;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10160.2353515625;20.58359146118164;18833.30859375;0;321.5057678222656;0;0.76171875;540316;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10233.568359375;22.916522979736328;19066.033203125;0;331.6104736328125;0;1.171875;540510;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10161.859375;23.264684677124023;18888.619140625;0;118.44721984863281;0;1.169921875;540373;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10231.9599609375;22.15340232849121;19002.869140625;0;314.5262145996094;0;1.1328125;540488;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10161.779296875;22.987882614135742;18886.685546875;0;338.6748962402344;0;0.8037109375;540371;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10145.6474609375;26.209394454956055;18939.83984375;0;290.5313415527344;0;0.8037109375;540447;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10170.7001953125;25.703163146972656;18931.9765625;0;279.951171875;0;0.875;540401;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad01.obj;10222.791015625;18.49366569519043;18909.55078125;0;277.1275939941406;0;0.9287109375;540420;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10139.9404296875;21.820045471191406;19110.685546875;0;39.14548110961914;0;1.12109375;540542;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10152.8232421875;22.093448638916016;18772.2890625;0;141.21157836914062;0;1.119140625;540313;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10244.828125;25.676572799682617;19114.501953125;0;124.25916290283203;0;1.10546875;540555;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10233.2490234375;23.972909927368164;19158.7890625;0;315.9105224609375;0;1.1103515625;540567;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10168.6943359375;23.489418029785156;19027.599609375;0;287.3781433105469;0;1.103515625;540477;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10247.5341796875;22.244409561157227;19024.369140625;0;153.4067840576172;0;0.759765625;540493;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10216.4169921875;21.5779972076416;18753.404296875;0;18.743247985839844;0;1.08984375;540301;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10207.7607421875;20.94671630859375;18922.2421875;0;113.69000244140625;0;0.7685546875;540412;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot03.obj;10254.8994140625;22.736970901489258;18848.06640625;0;140.73915100097656;0;1.0185546875;540359;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10225.087890625;20.059711456298828;18923.810546875;0;110.09735107421875;0;1.185546875;540416;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10194.947265625;23.07903289794922;18923.1328125;0;331.865478515625;0;1.0849609375;540397;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10255.318359375;26.349929809570312;19158.1171875;0;72.24829864501953;0;1.201171875;540576;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10226.060546875;19.64737319946289;19006.68359375;0;121.13894653320312;0;1.109375;540487;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10166.7744140625;25.633073806762695;18957.1015625;0;158.5485382080078;0;1.166015625;540452;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10160.3974609375;22.711854934692383;19123.29296875;0;71.61106872558594;0;1.078125;540535;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10244.4912109375;21.87388038635254;19024.333984375;0;211.32847595214844;0;1.0966796875;540495;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10186.708984375;23.57050895690918;19148.75390625;0;52.80211639404297;0;1.0791015625;540565;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10181.7724609375;23.91444206237793;18924.654296875;0;17.32596778869629;0;1.0673828125;540398;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10239.5029296875;25.0126895904541;19153.716796875;0;68.53480529785156;0;0.76171875;540573;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10158.23828125;23.520530700683594;18891.943359375;0;154.20880126953125;0;1.0634765625;540364;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10211.658203125;21.441452026367188;18752.0546875;0;260.4168701171875;0;0.8359375;540302;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10166.591796875;21.823627471923828;18717.859375;0;158.14202880859375;0;1.05859375;540270;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10254.044921875;22.5095157623291;18908.142578125;0;150.7150421142578;0;1.0947265625;540434;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10193.43359375;20.32883071899414;19052.025390625;0;206.5932159423828;0;1.109375;540500;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10171.3271484375;22.167959213256836;18722.4296875;0;42.968841552734375;0;1.060546875;540279;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad01.obj;10219.5234375;18.479263305664062;18904.87890625;0;11.854608535766602;0;0.8330078125;540422;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10228.6240234375;23.213443756103516;19078.162109375;0;212.81146240234375;0;1.0517578125;540518;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10164.78125;25.559856414794922;18956.453125;0;131.8619384765625;0;1.0517578125;540442;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10243.4013671875;22.572763442993164;19041.697265625;0;342.21258544921875;0;1.0498046875;540507;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10145.302734375;20.348854064941406;18828.00390625;0;20.402233123779297;0;1.1416015625;540320;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10140.2509765625;23.18309211730957;18748.9375;0;65.81011199951172;0;1.1123046875;540297;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot03.obj;10171.8720703125;22.94872283935547;18731.36328125;0;339.1143493652344;0;0.9736328125;540275;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10193.966796875;19.103431701660156;19092.7265625;0;149.16592407226562;0;1.0673828125;540515;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot03.obj;10163.1552734375;22.19008445739746;18768.134765625;0;86.56391906738281;0;0.9716796875;540309;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10246.966796875;20.826541900634766;18924.6875;0;41.221961975097656;0;1.0390625;540437;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10164.2705078125;25.2442569732666;18973.626953125;0;327.0729675292969;0;1.0517578125;540461;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10192.1572265625;20.109033584594727;19054.255859375;0;327.63330078125;0;1.0546875;540501;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10255.525390625;23.221092224121094;18873.123046875;0;93.94696044921875;0;1.025390625;540390;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10165.3857421875;21.838024139404297;18714.28515625;0;88.26685333251953;0;1.0205078125;540269;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10160.6240234375;26.4326171875;18957.814453125;0;78.52168273925781;0;1.203125;540449;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot03.obj;10230.9521484375;25.780179977416992;19128.669921875;0;265.2949523925781;0;0.9453125;540547;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10231.9423828125;24.981176376342773;19110.15625;0;221.5460662841797;0;1.0166015625;540552;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10182.9423828125;22.910409927368164;18710.892578125;0;22.808313369750977;0;1.0078125;540273;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10166.009765625;21.791202545166016;19182.904296875;0;77.86248016357422;0;1.1796875;540580;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10163.8212890625;21.632017135620117;19111.830078125;0;70.11688232421875;0;1.0078125;540534;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10233.2431640625;23.921566009521484;19081.255859375;0;111.44872283935547;0;1.087890625;540524;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10203.0419921875;18.915557861328125;18866.693359375;0;155.9996337890625;0;1.060546875;540383;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10166.8408203125;25.537174224853516;18971.048828125;0;193.6619110107422;0;0.99609375;540462;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10231.84375;25.601886749267578;19136.3515625;0;226.06158447265625;0;1;540568;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10145.8740234375;19.250089645385742;18824.619140625;0;166.94235229492188;0;1.1455078125;540321;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10153.0537109375;20.67947769165039;19108.15625;0;101.60466003417969;0;1.1630859375;540540;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot03.obj;10260.1982421875;22.437870025634766;18847.62890625;0;276.4573974609375;0;0.921875;540358;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot03.obj;10145.4423828125;22.665212631225586;19118.05078125;0;20.391246795654297;0;0.91796875;540531;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10225.44921875;22.869409561157227;18799.91796875;0;41.79326629638672;0;0.978515625;540314;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10140.1015625;25.89919662475586;18951;0;348.0465087890625;0;0.978515625;540443;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad01.obj;10138.619140625;18.245683670043945;19005.119140625;0;358.9123229980469;0;0.8828125;540468;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10165.447265625;22.152082443237305;19016.330078125;0;22.764366149902344;0;1.044921875;540473;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10221.33984375;21.978368759155273;18734.3515625;0;94.03485107421875;0;0.9755859375;540299;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10148.4140625;22.85263442993164;18736.259765625;0;234.7300567626953;0;0.9892578125;540296;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10191.388671875;23.093490600585938;18897.16796875;0;49.16531753540039;0;0.9736328125;540375;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10254.19921875;24.830575942993164;18737.86328125;0;103.3735122680664;0;1.12109375;540306;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10194.91796875;23.82732391357422;19122.0625;0;277.64398193359375;0;1.181640625;540545;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot03.obj;10227.0205078125;25.397048950195312;19127.7109375;0;46.792198181152344;0;0.8984375;540548;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10191.8525390625;22.419830322265625;18911.603515625;0;109.98748779296875;0;1.04296875;540402;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10143.4794921875;26.172258377075195;18938.26953125;0;315.9215087890625;0;0.9560546875;540450;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10224.79296875;22.514179229736328;19079.2421875;0;44.781639099121094;0;0.9560546875;540523;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10244.3310546875;20.11467170715332;18919.642578125;0;119.39314270019531;0;0.650390625;540432;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10247.546875;26.316532135009766;19117.05859375;0;142.81564331054688;0;0.9541015625;540561;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10224.353515625;23.021663665771484;18803.02734375;0;114.9974136352539;0;0.9404296875;540334;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant01.obj;10243.0458984375;23.169118881225586;18821.744140625;0;126.99484252929688;0;0.6328125;540342;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10254.0908203125;22.62904167175293;18906.05859375;0;77.86248016357422;0;1.08984375;540435;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10165.1533203125;22.335487365722656;18767.03515625;0;154.5823516845703;0;0.98046875;540311;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10188.669921875;22.497629165649414;19172.623046875;0;177.2808074951172;0;1.2236328125;540590;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10164.6259765625;23.18848419189453;18886.951171875;0;139.9920654296875;0;0.93359375;540374;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10146.05859375;25.013761520385742;18876.5703125;0;249.81475830078125;0;1.0078125;540369;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10132.3359375;22.591276168823242;19058.775390625;0;26.983245849609375;0;0.96484375;539882;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10155.1962890625;24.20801544189453;18875.361328125;0;252.2318115234375;0;0.921875;540363;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10189.357421875;22.406003952026367;18911.4453125;0;116.7223129272461;0;0.962890625;540403;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10230.8681640625;22.59810447692871;19068.01953125;0;19.929807662963867;0;0.916015625;540519;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10184.6484375;22.555967330932617;19176.322265625;0;220.57923889160156;0;0.916015625;540583;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10236.775390625;23.731491088867188;19083.146484375;0;17.249061584472656;0;1.0029296875;540526;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10156.21484375;20.1976261138916;19107.53125;0;320.8764953613281;0;0.88671875;540541;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10207.1669921875;22.604934692382812;18926.080078125;0;37.882015228271484;0;0.8828125;540417;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10246.1435546875;23.607830047607422;19039.958984375;0;264.5259094238281;0;0.8623046875;540506;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10247.05078125;26.173187255859375;19115.04296875;0;126.58833312988281;0;0.8671875;540562;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10175.65234375;22.972827911376953;19004.146484375;0;308.9559631347656;0;0.857421875;540479;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot03.obj;10216.63671875;20.416858673095703;18923.638671875;0;170.2823028564453;0;0.8017578125;540407;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10175.5244140625;22.030895233154297;18698.166015625;0;300.8368225097656;0;0.8798828125;540267;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10132.1337890625;26.266353607177734;18948.470703125;0;283.7855224609375;0;0.978515625;539500;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10243.4267578125;23.58081817626953;19048.896484375;0;157.09829711914062;0;0.9091796875;540509;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10145.3408203125;23.737464904785156;18890.640625;0;253.3854217529297;0;0.951171875;540368;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10165.3701171875;22.39228057861328;19112.798828125;0;286.14764404296875;0;0.841796875;540533;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10145.5185546875;26.14241600036621;18936.978515625;0;285.98284912109375;0;0.94921875;540451;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10227.2158203125;20.476938247680664;18925.5;0;283.4229431152344;0;0.9697265625;540415;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10150.935546875;21.82354736328125;19111.140625;0;15.051729202270508;0;0.8359375;540532;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10196.01171875;20.626235961914062;18862.326171875;0;97.06716918945312;0;1.029296875;540346;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10259.021484375;23.64743423461914;18874.794921875;0;223.49070739746094;0;0.8291015625;540389;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot03.obj;10135.72265625;22.702226638793945;19117.84375;0;319.4262390136719;0;0.7724609375;540530;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10246.794921875;24.905353546142578;19050.03125;0;25.170446395874023;0;0.822265625;540508;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10200.67578125;22.631092071533203;19177.146484375;0;208.27418518066406;0;0.853515625;540594;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10201.09375;24.168508529663086;18930.05859375;0;14.952848434448242;0;0.9248046875;540418;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10246.5634765625;22.26457977294922;19027.26953125;0;177.12698364257812;0;1.0673828125;540494;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10228.3037109375;22.135738372802734;19001.2109375;0;224.33668518066406;0;0.8017578125;540483;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10254.0693359375;24.32729148864746;18734.2109375;0;348.3541259765625;0;0.9423828125;540307;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10238.1279296875;23.19471549987793;19168.212890625;0;92.0242919921875;0;0.794921875;540595;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10231.484375;23.79993438720703;19079.513671875;0;65.65630340576172;0;0.79296875;540517;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10165.650390625;20.023944854736328;18829.697265625;0;297.71661376953125;0;0.8203125;540319;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10169.3564453125;18.46877098083496;18820.697265625;0;42.83700180053711;0;1.216796875;540330;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10199.5126953125;19.28789520263672;18852.22265625;0;36.19007110595703;0;0.794921875;540347;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10208.115234375;19.729080200195312;19087.02734375;0;169.94171142578125;0;0.9384765625;540522;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10172.4140625;18.458099365234375;18820.84765625;0;-33.253929138183594;0;1.234375;540331;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10229.326171875;25.63790512084961;19122.1484375;0;349.72747802734375;0;0.93359375;540553;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10163.3642578125;22.17462921142578;19017.767578125;0;44.29822540283203;0;0.775390625;540471;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10256.1552734375;22.98765754699707;18925.33203125;0;14.260688781738281;0;0.884765625;540439;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10250.0517578125;24.423171997070312;19040.333984375;0;23.33567237854004;0;0.822265625;540512;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10240.890625;26.528553009033203;19129.28125;0;193.4531707763672;0;0.763671875;540557;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10151.3505859375;22.169137954711914;18770.228515625;0;355.7261962890625;0;0.982421875;540312;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10178.3896484375;22.519519805908203;19183.88671875;0;153.86822509765625;0;0.8017578125;540591;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10161.3544921875;23.123985290527344;18879.03125;0;54.20819854736328;0;0.7705078125;540370;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10229.220703125;21.925933837890625;19002.93359375;0;248.89187622070312;0;0.822265625;540489;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10195.90625;23.41777801513672;18925.380859375;0;203.31919860839844;0;0.7578125;540396;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10135.9833984375;18.46844482421875;18814.7578125;0;305.1325988769531;0;1.1884765625;540328;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10161.439453125;22.87798309326172;19126.361328125;0;208.90042114257812;0;0.7841796875;540539;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowroot01.obj;10183.4853515625;22.65708351135254;19179.509765625;0;31.58665657043457;0;0.7548828125;540582;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10235.8701171875;24.313125610351562;19158.166015625;0;151.71482849121094;0;0.77734375;540575;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10241.82421875;20.180116653442383;18918.3359375;0;251.70445251464844;0;0.82421875;540436;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10148.681640625;22.827190399169922;18734.10546875;0;283.0054626464844;0;0.8623046875;540295;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10258.45703125;24.148788452148438;18925.72265625;0;167.66746520996094;0;0.8642578125;540438;m2
