ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;888.9356689453125;-350.1806335449219;-272.1790466308594;-0.07038044184446335;0.5785959959030151;-0.18841759860515594;-0.7904252409934998;0.7692312002182007;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;890.0494384765625;-349.8240966796875;-272.1790466308594;-0.40678802132606506;0.43928325176239014;-0.4210757613182068;-0.6813581585884094;0.7692312002182007;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;889.96533203125;-352.562255859375;-272.60040283203125;0.6225146651268005;0;0;-0.7826082110404968;1.000000238418579;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\buckets\gnomebucket03.obj;888.5487670898438;-351.6571044921875;-272.6232604980469;0.05233600735664368;0;0;-0.9986295104026794;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\tools\gnometool04.obj;888.2813720703125;-353.358154296875;-272.6130676269531;0.6293203830718994;0;0;0.7771459817886353;1.000000238418579;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;889.9320678710938;-354.84661865234375;-271.19024658203125;0.4793587923049927;0.5549730658531189;0.24955855309963226;-0.6324085593223572;0.7692309617996216;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnometable02.obj;889.4779663085938;-354.8232116699219;-272.6826477050781;0.18223564326763153;0;0;-0.9832549095153809;1.0000003576278687;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\tools\gnometool03.obj;776.549560546875;-348.2601623535156;-271.6075744628906;0.9935718178749084;0;0;0.11320319026708603;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnometable02.obj;776.322509765625;-348.04718017578125;-272.6826477050781;0.0741085559129715;0;0;-0.9972501993179321;1.000000238418579;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;776.669189453125;-349.8002014160156;-272.60040283203125;0.6883545517921448;0;0;0.7253744006156921;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\tools\gnometool04.obj;775.00341796875;-346.724365234375;-272.6130676269531;-0.3173045814037323;0;0;-0.948323667049408;1.000000238418579;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\buckets\gnomebucket03.obj;776.7079467773438;-345.7644958496094;-272.6232604980469;0.9550199508666992;0;0;0.2965415418148041;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;774.8392944335938;-360.5008544921875;-272.60040283203125;0.7489557266235352;0;0;-0.6626200675964355;1.000000238418579;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\buckets\gnomebucket02.obj;777.1934204101562;-360.8330078125;-272.6826477050781;-0.34202003479003906;0;0;-0.9396926760673523;1.0000003576278687;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\tools\gnometool04.obj;773.7772216796875;-362.27984619140625;-272.6130676269531;-0.10886684060096741;0;0;-0.9940563440322876;1.000000238418579;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\tools\gnometool03.obj;774.5676879882812;-363.1739807128906;-271.6075744628906;0.9222009778022766;0;0;0.3867109715938568;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;775.58935546875;-362.6588439941406;-271.19024658203125;0.5818928480148315;0.5032063722610474;0.34213724732398987;-0.5395610928535461;0.7692310214042664;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnometable02.obj;775.1546020507812;-362.7921447753906;-272.6826477050781;0.35020744800567627;0;0;-0.9366721510887146;1.000000238418579;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\buckets\gnomebucket03.obj;777.8169555664062;-334.38140869140625;-272.6232604980469;0.659345805644989;0;0;0.751839816570282;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\tools\gnometool04.obj;776.7781982421875;-335.26416015625;-272.6130676269531;0.8767267465591431;0;0;0.48098883032798767;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\tools\gnometool03.obj;775.667724609375;-335.7010803222656;-271.6075744628906;0.845727801322937;0;0;-0.5336145758628845;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;775.8023681640625;-336.8373718261719;-271.19024658203125;-0.10822245478630066;0.5688897371292114;-0.21596059203147888;-0.7861382961273193;0.7692310810089111;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnometable02.obj;775.8257446289062;-336.3832702636719;-272.6826477050781;0.5664061903953552;0;0;0.8241262435913086;1.0000003576278687;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;778.0867309570312;-336.87060546875;-272.60040283203125;-0.11320319771766663;0;0;-0.9935718774795532;1.000000238418579;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;773.8425903320312;-337.1661071777344;-272.60040283203125;0.9978589415550232;0;0;0.06540315598249435;0.9999998211860657;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\steamwhistles\gnomewhistle03.obj;754.1597290039062;-346.69268798828125;-259.4967956542969;0.659345805644989;0;0;-0.751839816570282;1.9350004196166992;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;755.4212036132812;-344.5791015625;-272.1790466308594;0.6741548776626587;0.4286781847476959;0.4318675994873047;-0.41861748695373535;0.7692309617996216;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;755.64794921875;-342.5849914550781;-272.1790466308594;0.7874875068664551;0.2084955871105194;0.5716678500175476;-0.09792304039001465;0.7692309617996216;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;757.3394775390625;-343.8996887207031;-272.1790466308594;-0.12534622848033905;0.5640432238578796;-0.22831948101520538;-0.7835903167724609;0.7692311406135559;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\buckets\gnomebucket03.obj;757.5126953125;-346.2622985839844;-272.6232604980469;0.4186597764492035;0;0;-0.908143162727356;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\tools\gnometool04.obj;759.6672973632812;-346.6922302246094;-272.6130676269531;0.8767267465591431;0;0;0.48098883032798767;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;760.1298217773438;-330.38189697265625;-249.15028381347656;0.14726747572422028;0.0006813789950683713;-0.10773872584104538;-0.9832111597061157;3.2327592372894287;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;835.1221313476562;-418.6922607421875;-271.19024658203125;0.5692756175994873;-0.3153326213359833;0.5204228162765503;0.5528569221496582;0.7692309617996216;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\tools\gnometool03.obj;836.1920776367188;-418.28680419921875;-271.6075744628906;0.3379167318344116;0;0;-0.9411759972572327;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\tools\gnometool03.obj;823.2247314453125;-415.84259033203125;-271.6075744628906;0.5771451592445374;0;0;0.816641628742218;1.000000238418579;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;822.7665405273438;-298.12286376953125;-249.15028381347656;0.7993690967559814;0.07666457444429398;-0.07570099830627441;-0.5911014676094055;3.232759475708008;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnometable03.obj;827.86669921875;-280.2890930175781;-272.6121826171875;1;0;0;0;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;853.4588012695312;-282.8077087402344;-272.1885986328125;-0.3705710172653198;0.46071863174438477;-0.3975083529949188;-0.701714038848877;0.7692309617996216;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;855.4306640625;-281.4065856933594;-270.6872253417969;0.5482931733131409;0;0;0.8362862467765808;1.000000238418579;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;853.907470703125;-281.2879943847656;-270.6872253417969;-0.14349259436130524;0;0;-0.9896513819694519;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\tools\gnometool05.obj;856.839599609375;-286.14239501953125;-271.5205078125;0.9681476354598999;0;0;0.2503800094127655;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\tools\gnometool04.obj;838.7861328125;-296.15948486328125;-272.6130676269531;0.8191519975662231;0;0;0.5735765099525452;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\tools\gnometool03.obj;837.7965087890625;-296.826416015625;-271.6075744628906;0.8987939953804016;0;0;-0.4383712410926819;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;840.4113159179688;-297.44464111328125;-272.60040283203125;-0.004363304004073143;0;0;-0.9999904632568359;1.0000004768371582;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\buckets\gnomebucket03.obj;839.6091918945312;-295.07281494140625;-272.6232604980469;0.5735763311386108;0;0;0.8191521167755127;1.000000238418579;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;854.685546875;-281.49609375;-271.9712219238281;1;0;0;0;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;853.0409545898438;-281.3275146484375;-271.9712219238281;0.9063077569007874;0;0;-0.42261838912963867;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;856.1155395507812;-281.1892395019531;-271.9712219238281;-0.1779433935880661;0;0;-0.9840407371520996;1.000000238418579;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;857.802001953125;-285.7680358886719;-271.09930419921875;0.5496343970298767;-0.3333030045032501;0.5091007947921753;0.5723875164985657;0.769230842590332;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;857.4436645507812;-282.1484069824219;-272.1847839355469;0.33426138758659363;0.5952876210212708;0.1261235773563385;-0.7197185754776001;0.7692307233810425;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;838.1738891601562;-297.9066162109375;-271.19024658203125;-0.02199496515095234;0.5890194177627563;-0.15274371206760406;-0.7932475805282593;0.7692310810089111;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair03.obj;858.6409301757812;-287.8697814941406;-272.4728088378906;0.659345805644989;0;0;0.751839816570282;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\buckets\gnomebucket02.obj;854.6974487304688;-287.25079345703125;-272.6826477050781;1;0;0;0;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\steamwhistles\gnomewhistle03.obj;842.92822265625;-279.35626220703125;-262.3682556152344;-0.06540312618017197;0;0;-0.9978589415550232;1.9350006580352783;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;855.4407348632812;-284.4543762207031;-272.60040283203125;0.9288095235824585;0;0;-0.3705574572086334;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;824.7606811523438;-297.2502136230469;-272.60040283203125;0.9288095235824585;0;0;-0.3705574572086334;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\tools\gnometool02.obj;827.2022094726562;-297.6850891113281;-272.0433044433594;0.8934598565101624;0.04842114448547363;-0.07246734201908112;0.44060564041137695;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;836.3317260742188;-298.6517333984375;-272.60040283203125;0.9848077297210693;0;0;0.1736481785774231;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\parts\gnomescrew02.obj;826.5158081054688;-299.0679626464844;-271.19024658203125;0.7028525471687317;-0.15453897416591644;0.5885509252548218;0.36840710043907166;0.7692309617996216;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnometable02.obj;838.0984497070312;-297.4582214355469;-272.6826477050781;-0.4733196496963501;0;0;-0.8808907270431519;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnometable02.obj;857.4136352539062;-285.8137512207031;-272.5917053222656;0.9044551253318787;0;0;0.42656880617141724;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;829.5075073242188;-299.6708068847656;-272.2198791503906;0.6428280472755432;-0.5688284635543823;-0.3762410879135132;0.34878215193748474;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnometable02.obj;826.1781005859375;-298.8707580566406;-272.6826477050781;0.9930684566497803;0;0;0.11753740161657333;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;900.6928100585938;-301.90447998046875;-264.5233459472656;0.8187360167503357;0.20191816985607147;0.12100505828857422;0.5236966609954834;3.232759475708008;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;908.3618774414062;-307.369140625;-264.5233459472656;-0.10825850069522858;-0.033032599836587906;-0.23307083547115326;-0.9658503532409668;3.232759475708008;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;881.5460815429688;-432.56597900390625;-264.5233459472656;0.7433753609657288;0.18439637124538422;0.14632548391819;0.6260829567909241;3.232759952545166;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;759.7887573242188;-406.50860595703125;-264.5233459472656;0.9718369245529175;0.23520763218402863;-0.009515472687780857;-0.010947028174996376;3.232759952545166;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;510.8317565917969;-680.1296997070312;-286.9537353515625;0.1304544359445572;-0.01649124175310135;-0.011093471199274063;-0.9912550449371338;3.232759475708008;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe04.obj;474.7618408203125;-625.5238037109375;-316.4203186035156;0.5365802645683289;-0.11711203306913376;0.032454513013362885;0.8350527882575989;0.9649378657341003;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe04.obj;522.79443359375;-740.8715209960938;-315.77374267578125;0.6449822187423706;0.0648287683725357;0.10278986394405365;-0.7544729113578796;0.9649376273155212;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe03.obj;469.4549865722656;-662.4288940429688;-314.90283203125;-3.8144717939836426e-10;-0.00872651394456625;-0.9999619126319885;-4.370970430045418e-8;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe02.obj;614.972900390625;-659.9824829101562;-311.7580261230469;0.5533875226974487;0.5533875226974487;-0.4401843249797821;-0.4401842951774597;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe03.obj;612.7557373046875;-655.0260009765625;-315.4171447753906;0.6259234547615051;0;0;0.7798845171928406;0.625390887260437;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe04.obj;574.2473754882812;-691.3897705078125;-311.11163330078125;4.371138118131057e-8;0;-1;0;0.9488389492034912;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe01.obj;590.1666870117188;-634.4065551757812;-317.5015563964844;0.659345805644989;0;0;-0.751839816570282;1.3600000143051147;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe01.obj;536.714599609375;-612.732177734375;-319.294677734375;0.9996573328971863;0;0;-0.026176951825618744;1.1142857074737549;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe01.obj;590.12451171875;-650.764404296875;-319.294677734375;0.540974497795105;0;0;0.8410390019416809;1.1142858266830444;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe01.obj;498.2261962890625;-722.7175903320312;-319.294677734375;-0.31316375732421875;0;0;-0.9496991038322449;1.114285945892334;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe04.obj;579.146728515625;-713.1878662109375;-303.6964111328125;-0.06269340962171555;0.9268558025360107;-0.33980002999305725;-0.1467779129743576;1.3693797588348389;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe01.obj;591.9288940429688;-710.8541870117188;-317.51904296875;0.932007908821106;0;0;-0.3624379634857178;1.1142857074737549;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe03.obj;523.4768676757812;-586.719970703125;-315.4171447753906;8.379269189617844e-8;0;0;-1;0.7066917419433594;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe03.obj;489.53564453125;-627.8489379882812;-295.8432312011719;-0.4107186794281006;0;0;-0.9117621183395386;0.9469668865203857;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe04.obj;497.55804443359375;-608.1624145507812;-314.7560119628906;0.5093646049499512;-0.09196009486913681;0.061819616705179214;0.8533869981765747;1.0376096963882446;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe04.obj;528.7827758789062;-601.1377563476562;-304.9510192871094;-0.09971966594457626;-0.6526510119438171;-0.7423200011253357;0.11429644376039505;1.3196295499801636;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe01.obj;553.826416015625;-729.2971801757812;-317.5015563964844;0.11320319771766663;0;0;-0.9935718774795532;1.3600002527236938;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe02.obj;564.4728393554688;-735.5999145507812;-290.6996154785156;0.1770455688238144;0.17704591155052185;-0.6845842599868774;-0.6845830678939819;0.9999998807907104;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe01.obj;467.9849853515625;-676.444091796875;-320.21826171875;0.7071067094802856;0;0;0.7071068286895752;0.9860937595367432;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe04.obj;462.4537658691406;-690.2621459960938;-315.91949462890625;0.013449839316308498;0.11557091772556305;0.03757511079311371;-0.9924971461296082;0.9649375677108765;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe01.obj;462.9549255371094;-702.6567993164062;-317.51904296875;0.22920048236846924;0;0;-0.9733792543411255;1.1142858266830444;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe04.obj;476.60601806640625;-716.8400268554688;-316.4203186035156;0.3273051083087921;0.11546030640602112;0.030805174261331558;-0.937332034111023;0.9649379253387451;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;582.09228515625;-680.4861450195312;-286.8457946777344;0.7737210392951965;0.09256221354007721;0.05198202282190323;0.6245684623718262;3.2327589988708496;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;511.4794006347656;-659.9915771484375;-286.9537353515625;-0.2630239725112915;-0.019498202949762344;-0.003853067522868514;-0.9645845890045166;3.232759714126587;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;525.1683959960938;-647.327880859375;-286.5755310058594;0.6657846570014954;0.01916874758899212;-0.005251889582723379;0.7458791732788086;3.232760190963745;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;543.0200805664062;-652.5145263671875;-286.9537353515625;0.9598731398582458;0.013472995720803738;-0.014611752703785896;0.2797293961048126;3.232760190963745;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe04.obj;552.5813598632812;-603.2039794921875;-315.10174560546875;0.27819398045539856;0.10132615268230438;0.06709350645542145;-0.9528061747550964;0.9556591510772705;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;550.280517578125;-666.7232666015625;-286.8019104003906;0.9764233231544495;0.01809914968907833;0.039017319679260254;-0.21153636276721954;3.232759475708008;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe04.obj;600.3228149414062;-653.0778198242188;-315.7525939941406;0.9902825951576233;-0.027019260451197624;0.11855808645486832;0.06748566031455994;0.964937686920166;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe03.obj;587.7894287109375;-686.1202392578125;-290.4170837402344;0.9772311449050903;0;0;-0.21217766404151917;0.9469667673110962;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe02.obj;499.54107666015625;-737.1293334960938;-290.6996154785156;-0.17405618727207184;-0.17405647039413452;-0.6853504776954651;-0.68534916639328;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe04.obj;584.1865844726562;-627.7822265625;-304.9510192871094;0.047133252024650574;0.8908159732818604;0.42829811573028564;-0.1441740095615387;1.3196296691894531;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe02.obj;563.3781127929688;-603.1815185546875;-290.6996154785156;0.6830121278762817;0.6830134391784668;-0.18301250040531158;-0.1830121874809265;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;524.9027099609375;-691.161865234375;-286.9537353515625;0.5662561655044556;-0.00965749192982912;-0.017371203750371933;-0.8239896893501282;3.2327589988708496;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;479.21673583984375;-262.0104064941406;-187.34840393066406;0.41404950618743896;0.05948076769709587;-0.12508781254291534;-0.8996544480323792;3.7500009536743164;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;509.8479309082031;-290.4555969238281;-209.58506774902344;-0.01832542009651661;-0.3576588034629822;-0.9244251847267151;0.13108167052268982;3.2051291465759277;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;550.1232299804688;-281.57293701171875;-187.07383728027344;-0.22055268287658691;-0.007124968338757753;-0.006836725864559412;-0.9753251075744629;3.7500007152557373;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;553.1331176757812;-324.67864990234375;-220.1414337158203;-0.13214898109436035;0.8916330933570862;-0.4329805076122284;-0.007407819386571646;3.205129623413086;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\spidertank\gnomespidertank01.obj;566.4456787109375;-380.8272399902344;-231.66482543945312;-0.4146932363510132;0;0;-0.9099612832069397;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;550.529052734375;46.30790710449219;-128.35836791992188;-0.23600955307483673;-0.031318895518779755;-0.13492240011692047;-0.9618287682533264;3.7500011920928955;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomemaintenancelight01.obj;556.6286010742188;39.403724670410156;-149.2346954345703;-0.3628009557723999;-0.008947707712650299;0.04712894931435585;-0.9306311011314392;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;524.363037109375;96.95484161376953;-132.97317504882812;0.9671514630317688;0.19749541580677032;0.03458382934331894;0.15626107156276703;3.7500009536743164;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomemaintenancelight01.obj;525.5271606445312;79.3852310180664;-153.4695587158203;0.33186355233192444;-0.11509665101766586;0.0012025723699480295;-0.936278760433197;1.000000238418579;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopammoboxblue.obj;513.6287231445312;139.6528778076172;-152.1313934326172;0.6851829290390015;0;0;-0.7283710241317749;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopfireworksbarrel.obj;512.526611328125;140.02459716796875;-152.4772186279297;0.4226182699203491;0;0;-0.9063077569007874;0.9999997615814209;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopmortarshell.obj;502.509765625;136.2991943359375;-152.4772186279297;0.4809887707233429;0;0;-0.8767267465591431;0.9999998211860657;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopammoboxblue.obj;514.7286987304688;139.2334442138672;-152.4772186279297;0.7743926048278809;0;0;-0.6327053904533386;1;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopammoboxblueblock.obj;514.2186889648438;139.61866760253906;-152.4772186279297;0.7343224883079529;0;0;-0.6788007616996765;1;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopammoboxred.obj;513.604248046875;139.68161010742188;-151.9805145263672;0.5877852439880371;0;0;-0.80901700258255;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopammoboxredblock.obj;513.6233520507812;139.65850830078125;-152.4772186279297;0.7743926048278809;0;0;-0.6327053904533386;1;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopbomb.obj;513.9309692382812;139.2069854736328;-152.4772186279297;0.76685631275177;0.0880555808544159;0.10777461528778076;-0.6265479326248169;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopdynamite.obj;515.444580078125;139.8625946044922;-152.44444274902344;0.7069385051727295;0.5107884407043457;0.48897358775138855;-0.015425371937453747;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopfireworksbarrel.obj;510.6824645996094;139.4889373779297;-152.4772186279297;0.7743926048278809;0;0;-0.6327053904533386;1;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopmortar.obj;504.29583740234375;137.3002471923828;-152.4772186279297;-0.342020183801651;0;0;-0.9396926164627075;1.0000003576278687;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopmortarshell.obj;503.1764831542969;136.08602905273438;-152.4772186279297;0.9563047885894775;0;0;-0.2923716604709625;1;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshoppowderkegopen.obj;505.40380859375;138.76168823242188;-152.4772186279297;0.9081432223320007;0;0;-0.41865968704223633;1;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopfireworksbarrel.obj;511.9117736816406;139.3819122314453;-152.4772186279297;0.4226182699203491;0;0;-0.9063077569007874;0.9999997615814209;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopmortarshell.obj;502.6441955566406;136.7312774658203;-152.4772186279297;0.9799246788024902;0;0;-0.19936798512935638;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshoppowderkegopen.obj;516.20263671875;139.94354248046875;-152.4772186279297;0.9949685335159302;0;0;-0.10018801689147949;1;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopmortarshell.obj;503.5943908691406;136.98294067382812;-152.4772186279297;0.4809887707233429;0;0;-0.8767267465591431;0.9999998211860657;Set_$DefaultGlobal
